,id,belongs_to_collection_True,budget,language_enc,popularity,year,month,count_genre,count_country,count_company,count_splang,count_cast,count_crew,count_staff,count_keyword,castWt,prodcoWt,keywordWt,crewWt,teamWt,inEnglish
2126,2127,1,200000000,0,185.33099199999998,2017,4,4,1,2,1,63,131,194,8,1582,6,181,3350,4938,1
2387,2388,1,90000000,0,12.980624,2009,6,4,1,2,1,27,8,35,8,585,27,155,158,770,1
2042,2043,1,60000000,0,0.452934,2010,9,4,4,3,3,15,33,48,10,342,38,167,664,1044,1
1142,1143,0,19000000,0,10.874079,1988,8,2,1,2,1,27,66,93,16,596,24,301,1594,2214,1
2381,2382,0,0,0,5.019486,2015,8,1,1,3,1,19,28,47,4,463,33,73,705,1201,1
706,707,0,1200000,0,2.017413,1978,5,1,1,2,1,19,3,22,7,444,19,121,66,529,1
2641,2642,0,0,0,1.7841330000000002,1991,8,3,1,1,1,13,9,22,5,292,0,61,235,527,1
1022,1023,1,0,14,2.1624950000000003,2012,7,1,1,10,3,10,11,21,0,251,183,0,257,691,1
745,746,0,14000000,4,11.090264999999999,2007,5,1,2,8,1,23,19,42,9,524,124,153,380,1028,0
1546,1547,0,0,0,6.231928,2013,3,1,3,3,2,11,7,18,11,240,50,165,139,429,1
2357,2358,1,225000000,0,18.538834,2013,6,4,2,5,1,33,48,81,9,698,117,174,1017,1832,1
2046,2047,0,2627000,0,0.662665,1944,3,3,1,1,1,14,17,31,3,276,5,37,390,671,1
513,514,1,27000000,0,8.907074,1994,9,4,2,6,1,15,15,30,4,305,78,80,270,653,1
81,82,0,10284523,0,4.3490459999999995,2005,10,3,1,4,2,11,12,23,1,225,51,9,249,525,1
2661,2662,0,20000000,0,7.359522,2014,7,1,1,2,1,40,46,86,0,971,17,0,1042,2030,1
1308,1309,0,7000000,0,13.546984,2001,8,3,3,3,1,6,8,14,10,93,35,190,153,281,1
2495,2496,0,2500000,17,6.357321,1987,1,3,2,3,3,10,13,23,8,114,28,111,126,268,1
914,915,0,9000000,0,8.475983,2016,8,3,3,3,3,26,35,61,9,596,51,133,991,1638,1
1404,1405,0,3000000,0,0.129004,2004,9,1,1,0,1,5,2,7,1,91,0,9,28,119,1
1647,1648,0,15000000,0,15.388875,2011,8,4,1,6,1,25,73,98,14,492,95,293,1738,2325,1
2760,2761,0,12000000,7,2.977779,2009,11,3,1,1,2,10,8,18,1,217,5,13,154,376,1
1108,1109,0,95000000,0,15.297820999999999,2014,12,2,4,6,1,35,55,90,7,811,89,147,1302,2202,1
150,151,0,0,0,1.178642,1980,12,3,1,2,0,13,18,31,10,357,39,180,475,871,0
2726,2727,0,45000000,0,5.037224,2005,12,2,1,2,1,21,16,37,10,353,9,187,242,604,1
774,775,0,0,0,14.679860000000001,2010,3,2,1,11,1,11,55,66,2,214,201,30,1440,1855,1
329,330,1,100000000,0,15.088318,2006,11,2,1,2,1,20,69,89,13,487,31,233,1891,2409,1
6,7,0,14000000,0,7.2864770000000005,2012,8,2,2,2,1,14,77,91,0,363,27,0,1998,2388,1
943,944,1,0,14,6.080108,2001,7,5,2,0,1,4,17,21,3,75,0,38,350,425,0
822,823,0,50000000,0,9.082538000000001,2004,10,3,1,1,1,18,13,31,3,326,0,26,262,588,1
734,735,0,150000000,0,26.024867999999998,2016,2,4,1,2,1,41,42,83,14,929,9,268,1088,2026,1
909,910,0,0,0,6.770051,2012,9,3,1,3,1,41,43,84,2,1098,38,40,1045,2181,1
468,469,0,16000000,0,12.260159,2013,4,1,2,9,1,23,17,40,2,593,161,36,390,1144,1
181,182,0,0,0,5.725912,2002,10,1,2,3,1,9,6,15,7,191,51,129,90,332,1
164,165,0,40000000,0,9.825841,2007,4,2,1,5,2,15,17,32,7,362,98,97,300,760,1
1523,1524,0,18000000,4,9.746725,2006,3,3,3,4,2,15,9,24,20,366,64,385,224,654,1
451,452,0,0,0,6.402939,2016,1,3,1,3,1,36,15,51,6,786,49,92,330,1165,1
490,491,0,590235,0,8.888392999999999,2009,2,3,1,1,2,12,30,42,11,222,9,177,829,1060,1
2004,2005,0,80000000,0,5.228837,2007,8,2,2,4,2,17,21,38,11,355,66,201,428,849,1
1143,1144,0,878000,0,13.916101000000001,1942,11,2,1,1,4,105,33,138,14,2191,10,200,596,2797,1
1311,1312,0,3900000,0,6.9978880000000006,1966,12,2,1,2,4,25,15,40,9,433,17,127,234,684,1
2242,2243,0,40000000,0,9.649303,2012,12,3,1,3,2,31,19,50,37,632,26,717,393,1051,1
1111,1112,0,0,0,7.936216,1982,7,2,1,2,1,33,16,49,3,817,9,52,371,1197,1
2854,2855,0,0,0,4.720594999999999,1994,12,2,1,2,1,10,2,12,3,203,15,36,38,256,1
1977,1978,0,10000000,0,1.192891,2009,10,1,1,2,1,13,2,15,0,291,26,0,37,354,1
1441,1442,0,3500000,0,6.488277,2016,7,4,1,2,1,10,14,24,14,191,28,251,323,542,1
1889,1890,0,20000000,0,11.069678999999999,2008,7,2,3,8,5,12,24,36,9,272,146,166,498,916,1
1006,1007,0,2000000,0,0.717595,2006,2,1,1,1,1,9,10,19,1,176,10,12,204,390,1
1627,1628,0,0,0,2.738,1983,3,3,3,3,1,8,4,12,9,146,44,153,75,265,1
1632,1633,1,3000000,12,1.412333,2010,12,4,1,0,1,5,2,7,0,86,0,0,41,127,0
1074,1075,1,0,0,7.631049000000001,2004,4,1,1,1,3,5,5,10,9,118,9,146,97,224,1
578,579,0,16000000,0,14.906621,2012,6,1,1,2,1,35,12,47,1,815,26,23,213,1054,1
2727,2728,0,500000,0,15.014569,2011,9,3,1,2,2,19,14,33,17,437,39,330,317,793,1
2345,2346,0,0,0,4.691574,2006,1,3,1,1,1,16,16,32,0,354,0,0,338,692,1
2263,2264,0,0,0,3.316857,2013,2,2,1,1,1,7,6,13,3,132,15,37,148,295,1
2302,2303,0,0,17,0.002229,1996,3,1,1,1,1,7,0,7,4,166,9,55,0,175,0
327,328,0,40000000,0,8.062578,2011,7,4,1,6,2,18,91,109,4,403,114,57,2356,2873,1
1790,1791,0,5000000,0,5.830675,1981,3,3,1,3,2,11,2,13,0,223,49,0,38,310,1
442,443,0,0,0,2.1177029999999997,1997,10,1,1,0,1,4,10,14,4,78,0,49,222,300,1
1858,1859,0,1549000,11,4.331811,2005,5,4,2,4,2,10,18,28,6,246,87,102,453,786,1
2170,2171,0,4000000,0,11.223033000000001,2015,10,5,5,17,2,22,46,68,1,498,350,11,1250,2098,1
2832,2833,0,15000000,0,7.904371,2006,9,1,4,8,3,29,38,67,16,660,124,235,845,1629,1
832,833,1,150000000,0,28.505340999999998,2005,6,3,2,6,3,113,137,250,27,2905,123,536,3404,6432,1
2374,2375,1,2500000,0,12.525758,2010,8,3,1,2,1,25,8,33,3,578,33,46,209,820,1
2103,2104,1,15000000,0,11.247957000000001,1994,2,2,1,2,1,19,10,29,4,314,18,64,149,481,1
1414,1415,0,40000000,0,14.840318,2001,2,2,1,2,1,15,20,35,2,408,32,18,449,889,1
1201,1202,0,25000000,0,14.723645999999999,2013,10,3,2,9,1,30,17,47,5,628,143,83,352,1123,1
2314,2315,0,0,0,8.534039,2013,5,3,6,6,1,10,21,31,1,163,110,6,511,784,1
1499,1500,1,650000,0,7.814255,2010,9,5,1,3,1,14,18,32,3,323,35,32,470,828,1
2877,2878,0,18000000,0,12.677592,1984,10,3,1,1,4,60,28,88,11,1325,10,205,572,1907,1
86,87,0,8000000,0,9.741644,1979,12,1,1,1,1,19,33,52,12,352,0,241,793,1145,1
1403,1404,1,27000000,0,4.631978,2008,8,4,1,0,1,25,3,28,5,543,0,94,69,612,1
2926,2927,0,0,0,5.325766000000001,2007,8,2,1,3,2,18,11,29,12,378,26,204,219,623,1
1481,1482,1,12000000,0,13.065315,2008,4,2,1,1,1,19,7,26,3,461,0,61,175,636,1
777,778,0,150000000,0,15.884744,2016,12,3,5,7,3,18,99,117,11,453,123,205,2592,3168,1
799,800,0,110000000,0,16.747792999999998,2010,6,5,1,8,5,60,107,167,6,1575,125,117,2358,4058,1
1666,1667,0,18000000,0,11.720358000000001,1994,9,3,1,1,1,68,52,120,23,1380,10,438,1182,2572,1
54,55,0,20000000,0,8.759801,2016,2,1,1,4,1,30,21,51,12,656,53,215,503,1212,1
2362,2363,0,0,0,2.976672,2013,1,1,1,1,1,10,8,18,13,164,5,258,194,363,1
1287,1288,0,700000,0,11.118844000000001,1932,5,2,1,1,1,26,7,33,19,574,5,396,159,738,1
1667,1668,0,0,0,8.513889,1949,8,2,1,3,3,20,10,30,21,409,39,374,191,639,1
2586,2587,1,0,0,6.8728880000000006,1964,6,2,2,2,2,28,24,52,3,670,15,64,502,1187,1
2154,2155,0,3000000,12,0.8782549999999999,2008,9,1,2,1,2,16,2,18,0,350,12,0,39,401,0
1701,1702,0,0,4,1.7846819999999999,2013,9,1,1,1,1,7,4,11,0,187,20,0,89,296,0
1245,1246,0,1200000,0,5.39865,1936,10,4,1,1,1,23,10,33,19,452,10,367,175,637,1
113,114,0,20000000,0,4.619593,1988,3,3,1,2,1,13,13,26,3,297,12,52,265,574,1
2806,2807,0,35000000,0,8.061423,2005,7,3,1,3,1,20,40,60,8,487,47,128,955,1489,1
987,988,0,0,0,10.841495,2012,11,1,1,7,1,15,54,69,6,266,93,141,1344,1703,1
501,502,0,57000000,0,11.82081,2005,10,3,1,4,1,13,6,19,8,241,33,107,133,407,1
2891,2892,1,35000000,0,10.169411,2011,10,4,2,3,3,17,19,36,7,373,23,145,410,806,1
1009,1010,0,25000000,0,11.338194,1993,12,5,1,2,3,42,57,99,4,804,12,66,1389,2205,1
1198,1199,1,5,0,6.759519,1978,12,4,1,2,1,7,2,9,12,114,24,220,27,165,1
1394,1395,0,190000000,0,22.296076,2015,5,4,1,3,1,52,93,145,7,1333,47,130,2337,3717,1
589,590,0,28000000,0,5.017519999999999,1997,12,1,1,1,3,5,19,24,8,151,10,138,329,490,1
768,769,0,0,0,6.15698,2014,2,1,4,3,1,6,13,19,4,103,36,46,318,457,1
17,18,0,0,0,4.1835580000000006,2013,12,2,1,4,1,19,31,50,2,403,76,41,694,1173,1
1042,1043,1,100000000,0,18.932203,2004,11,4,1,4,3,38,125,163,5,899,35,92,3086,4020,1
1447,1448,0,5000000,0,0.619657,1970,6,2,1,1,1,16,5,21,1,304,0,21,130,434,1
2463,2464,0,0,4,4.778045,2015,3,1,1,8,1,9,19,28,1,182,115,16,482,779,0
285,286,0,25000000,0,3.596317,1996,3,4,3,5,1,10,27,37,4,190,79,63,621,890,1
2638,2639,1,50000000,0,10.901496,2014,6,3,1,8,1,25,34,59,5,539,96,102,769,1404,1
428,429,0,810000,0,3.099222,1977,1,3,1,1,2,9,12,21,12,223,1,223,279,503,1
1328,1329,0,0,0,0.284911,1990,5,1,1,1,1,9,4,13,0,135,5,0,73,213,1
1948,1949,0,0,1,1.479018,2006,3,2,1,1,1,13,7,20,0,295,12,0,170,477,0
669,670,1,0,0,8.387519000000001,1995,2,1,1,2,1,12,7,19,9,236,33,155,144,413,1
31,32,0,0,4,5.69586,2005,5,3,5,15,1,14,18,32,15,168,199,206,257,624,0
1341,1342,0,30000000,0,9.524298,2012,2,2,1,2,1,14,4,18,6,304,26,88,89,419,1
722,723,0,0,0,5.007836,1988,11,3,2,2,1,10,13,23,2,178,14,35,282,474,1
951,952,0,25530000,0,4.5570059999999994,1996,5,2,1,3,1,7,2,9,4,131,43,50,50,224,1
1914,1915,0,56000000,0,5.374562999999999,2003,2,3,1,3,1,21,72,93,6,443,48,123,2101,2592,1
2293,2294,0,18000000,0,88.439243,2017,4,3,1,3,1,78,92,170,5,1928,52,100,2295,4275,1
214,215,0,20000000,0,13.132126999999999,2012,9,3,1,2,1,40,9,49,17,965,25,357,213,1203,1
989,990,0,20000000,0,4.15656,2003,8,1,1,1,1,5,4,9,0,82,0,0,68,150,1
1164,1165,0,30000000,0,6.34785,1993,11,3,2,2,1,11,54,65,2,205,8,17,1206,1419,1
2792,2793,0,115000000,0,7.455875,2002,6,4,1,2,3,10,35,45,8,129,24,129,703,856,1
2005,2006,0,4000000,0,2.1486549999999998,2002,12,2,1,1,3,11,2,13,1,225,0,9,37,262,1
326,327,0,26000000,0,10.177303,1996,9,1,1,1,1,24,72,96,3,551,5,46,1856,2412,1
560,561,0,0,0,1.282833,2007,10,1,1,2,1,8,2,10,2,219,23,34,34,276,1
1383,1384,0,116000000,0,7.240753,1997,2,3,1,2,1,16,107,123,23,324,14,421,3038,3376,1
1724,1725,0,0,0,9.590695,1974,11,3,1,3,6,20,9,29,6,352,27,76,192,571,1
1086,1087,0,0,0,0.19251300000000002,1988,7,4,0,0,1,7,1,8,0,111,0,0,5,116,1
2683,2684,1,11500000,0,8.365761000000001,1989,4,2,1,1,1,14,9,23,19,317,0,483,151,468,1
341,342,1,27000000,0,12.235391,1997,10,4,1,2,2,18,15,33,5,339,14,79,267,620,1
1653,1654,0,20000000,0,9.502332000000001,2004,4,3,1,4,1,14,10,24,3,284,55,30,171,510,1
147,148,0,39200000,2,14.131905999999999,2013,8,3,4,5,4,45,62,107,24,1004,63,450,1890,2957,1
2339,2340,0,3000000,0,2.3950669999999996,1960,12,2,1,2,2,8,2,10,0,167,13,0,51,231,1
2412,2413,0,65000000,0,5.6277870000000005,2012,11,4,1,2,2,98,15,113,5,2623,32,68,350,3005,1
1107,1108,0,20000000,0,8.801032000000001,2013,5,2,2,1,1,21,11,32,3,543,9,39,246,798,1
848,849,0,6400000,1,1.8561009999999998,2013,6,2,1,2,1,16,19,35,4,394,38,72,484,916,0
966,967,0,0,0,7.832484,2015,4,2,1,3,3,23,69,92,3,555,27,34,1811,2393,1
1072,1073,0,4500000,0,6.874828,2000,10,2,1,1,1,27,25,52,7,547,9,113,511,1067,1
2464,2465,0,22000000,0,11.654349,1990,11,3,2,2,1,57,67,124,3,1345,19,66,1600,2964,1
1905,1906,0,0,0,6.073468,1991,4,3,2,3,1,7,10,17,10,129,45,165,168,342,1
155,156,1,20000000,0,8.759774,2002,2,4,3,5,1,12,9,21,1,289,64,6,229,582,1
665,666,1,0,0,4.118698999999999,2010,3,3,1,1,1,18,6,24,12,354,11,280,139,504,1
661,662,0,5500000,21,4.711231,2012,9,2,5,2,3,25,14,39,9,571,11,184,241,823,1
1002,1003,0,20000000,0,10.448481,1995,5,4,1,2,1,14,16,30,6,237,18,85,311,566,1
2341,2342,1,14000000,0,6.0814010000000005,1998,9,2,3,4,2,26,28,54,6,577,57,114,687,1321,1
2516,2517,0,32745300,0,17.958512,2017,4,4,1,8,1,50,60,110,5,1332,150,94,1504,2986,1
176,177,0,90000000,0,5.496624,2000,1,3,2,4,1,12,59,71,6,264,49,77,1393,1706,1
2654,2655,1,0,4,6.411782,2000,3,3,1,2,3,56,6,62,4,1508,25,54,106,1639,0
1879,1880,0,40000000,0,16.478036,2013,12,2,1,3,1,31,30,61,4,685,25,65,633,1343,1
1524,1525,0,88000000,0,21.14796,2015,7,3,1,2,1,72,40,112,5,1924,8,93,880,2812,1
2817,2818,0,0,0,5.024661,2008,2,1,1,3,1,16,5,21,2,279,26,29,98,403,1
1203,1204,0,62000000,0,7.879924000000001,2000,4,4,2,3,4,11,19,30,4,178,12,65,390,580,1
24,25,0,0,0,7.434577,2006,9,2,1,2,3,13,10,23,3,237,24,36,140,401,1
2810,2811,0,0,0,5.723103,2015,4,1,5,4,1,21,5,26,0,486,71,0,108,665,1
2809,2810,1,35000000,0,8.910461999999999,1994,11,1,1,1,1,13,75,88,2,312,1,21,1821,2134,1
2077,2078,0,0,0,1.228145,1991,9,2,1,1,1,11,2,13,4,225,5,49,39,269,1
2299,2300,0,60000000,0,13.155901,1998,6,2,1,2,1,25,29,54,6,471,7,107,646,1124,1
875,876,0,36000000,0,7.926621000000001,1997,5,3,1,3,1,15,16,31,21,267,21,396,252,540,1
2899,2900,0,127500000,0,9.998415,2000,5,2,1,2,1,10,18,28,13,212,4,237,467,683,1
938,939,0,1500000,0,5.875708,2012,10,2,1,1,1,11,13,24,0,257,19,0,272,548,1
2697,2698,0,2000000,0,2.921405,1980,9,1,1,1,1,15,20,35,5,262,14,60,427,703,1
1552,1553,0,30000000,0,8.040589,1993,11,3,1,2,1,29,14,43,6,712,24,140,211,947,1
346,347,0,36000000,0,14.575883,2016,12,2,1,6,1,41,10,51,7,1029,91,134,174,1294,1
2507,2508,0,2000000,0,7.659357000000001,2005,9,4,1,1,3,16,10,26,3,335,0,75,231,566,1
2971,2972,0,20000000,0,4.414928,1990,10,4,1,1,2,8,8,16,1,157,10,17,159,326,1
2037,2038,0,120000,33,0.48542399999999997,2012,5,2,1,1,1,17,5,22,10,507,5,188,134,646,0
1926,1927,1,28000000,0,9.765122999999999,1981,6,3,2,2,3,40,17,57,22,775,19,374,374,1168,1
385,386,1,25000000,0,10.19853,2007,3,2,4,2,3,8,21,29,7,139,22,113,413,574,1
1829,1830,1,0,0,6.653254,2007,2,2,2,4,3,23,12,35,12,535,46,144,209,790,1
2161,2162,1,11000000,0,11.333125,1984,6,3,1,2,2,18,18,36,18,322,22,239,311,655,1
2508,2509,0,4317946,17,12.452985,2011,2,1,3,6,9,6,2,8,3,107,98,45,11,216,1
2196,2197,0,0,0,7.757913,2002,1,4,2,4,2,25,3,28,3,578,63,30,77,718,1
243,244,0,0,0,8.416802,1995,11,3,1,3,2,10,17,27,6,172,22,124,376,570,1
2086,2087,0,15000000,0,9.117934,2005,11,5,2,2,2,16,49,65,4,310,30,61,1259,1599,1
1826,1827,0,6000000,0,4.619068,1990,6,2,1,2,1,8,12,20,6,175,5,97,287,467,1
936,937,0,0,10,0.569463,2015,7,4,1,2,1,16,16,32,4,338,45,68,389,772,0
1689,1690,0,0,4,0.326486,1972,9,3,1,2,1,14,11,25,4,296,16,45,179,491,0
2580,2581,0,2000000,0,6.6407039999999995,2015,4,2,1,3,1,38,37,75,2,1065,44,26,897,2006,1
312,313,0,16000000,0,1.7580790000000002,2004,9,2,1,1,1,6,4,10,1,143,13,8,68,224,1
1459,1460,0,3500000,28,6.097683999999999,2010,10,2,1,3,1,7,36,43,13,97,31,213,939,1067,0
2925,2926,1,5000000,0,6.188286,2012,10,1,1,4,1,14,27,41,14,327,31,298,700,1058,1
2107,2108,0,8000000,0,4.5186459999999995,2007,9,2,1,3,1,16,4,20,0,341,56,0,118,515,1
1332,1333,1,150000000,0,4.351756,2009,6,3,1,7,2,37,55,92,10,816,84,176,1219,2119,1
968,969,0,60000000,0,6.22229,2008,6,2,3,5,2,22,19,41,5,435,49,101,381,865,1
1454,1455,0,40000000,0,9.530278,2005,11,2,1,3,1,13,25,38,14,293,26,300,437,756,1
660,661,0,54000000,0,20.214422,2006,3,3,3,8,1,77,194,271,24,1527,131,532,3794,5452,1
1934,1935,1,83000000,0,6.053595,2000,4,4,1,2,1,14,18,32,6,270,8,93,296,574,1
935,936,0,0,0,6.816275999999999,1987,5,1,2,2,1,10,3,13,5,190,13,60,63,266,1
370,371,0,0,0,1.369216,1988,9,2,1,0,1,12,2,14,1,283,0,9,36,319,1
566,567,0,12000000,0,4.73816,1960,10,5,1,3,3,24,11,35,5,520,24,104,196,740,1
1973,1974,0,5952000,0,7.9450389999999995,1983,2,3,1,4,1,20,18,38,9,395,33,151,352,780,1
1854,1855,0,9000000,0,9.51953,2016,11,2,1,2,1,23,28,51,10,627,28,161,775,1430,1
1024,1025,0,4000000,0,10.714172999999999,1979,8,1,1,2,1,19,38,57,21,315,38,365,760,1113,1
824,825,0,110000000,0,8.555544,2004,4,2,1,1,2,21,76,97,3,478,0,47,2005,2483,1
982,983,0,6700000,8,4.987123,2016,3,2,3,6,1,12,5,17,5,288,116,73,125,529,0
2672,2673,0,30000000,0,7.694502000000001,2005,12,3,1,5,1,15,18,33,3,299,48,55,386,733,1
2956,2957,0,0,0,3.1508990000000003,1986,11,3,1,2,2,12,18,30,22,241,25,410,438,704,1
1645,1646,0,0,0,4.13905,1996,10,2,2,2,2,12,17,29,9,220,27,179,354,601,1
2582,2583,0,0,16,2.939129,2003,2,2,1,1,2,10,14,24,4,167,2,79,251,420,1
2245,2246,0,25000000,0,13.083718,2004,4,1,1,4,1,23,102,125,6,567,43,112,2364,2974,1
2118,2119,0,21000000,0,14.074906,2002,9,2,1,5,2,16,16,32,0,361,78,0,340,779,1
813,814,0,15000000,0,3.94159,2006,10,1,2,3,1,8,3,11,1,131,28,13,22,181,1
1792,1793,1,7000000,0,5.5529459999999995,1995,6,2,3,1,1,14,11,25,7,267,0,97,255,522,1
1430,1431,1,13000000,4,6.361343,2005,6,3,2,6,1,27,5,32,14,572,109,205,92,773,0
778,779,0,22500000,0,18.908782000000002,2016,11,2,1,4,1,63,121,184,12,1537,45,238,2994,4576,1
1749,1750,0,5000000,4,4.2066550000000005,2015,5,1,1,2,1,9,8,17,1,182,34,20,153,369,0
1320,1321,0,110000000,0,20.547925,2015,5,3,3,4,1,45,82,127,8,1109,53,169,2053,3215,1
2399,2400,0,0,14,1.13376,2011,11,2,1,4,1,7,9,16,0,158,67,0,200,425,0
2871,2872,0,12500000,0,10.944654,2002,12,2,1,2,4,10,9,19,2,254,11,21,161,426,1
1052,1053,0,50000000,0,4.909738,1997,11,3,1,2,1,15,8,23,4,271,35,52,138,444,1
2321,2322,0,1805000,0,12.90707,1953,4,3,1,1,4,10,10,20,1,178,0,11,172,350,1
1013,1014,0,12000000,0,5.914833,1993,9,1,1,1,2,24,17,41,5,638,5,83,384,1027,1
1928,1929,1,25000000,0,11.872997,2006,2,2,3,6,1,18,89,107,3,413,124,48,2089,2626,1
1401,1402,1,45000000,0,9.510762,2000,12,3,1,4,4,17,31,48,3,415,46,44,671,1132,1
1822,1823,0,4000000,0,5.681582,1986,11,3,1,3,1,18,8,26,3,420,49,50,166,635,1
2247,2248,1,20000000,0,7.120403,2010,9,3,1,4,2,29,18,47,7,729,47,91,334,1110,1
2493,2494,0,500000,0,5.85469,2003,1,2,1,2,1,15,16,31,5,205,14,78,321,540,1
2591,2592,0,35000000,0,8.355977000000001,1999,2,2,1,3,4,14,20,34,4,334,45,48,435,814,1
126,127,0,0,0,5.695908,1978,6,3,1,1,1,17,2,19,1,336,5,24,51,392,1
2091,2092,0,40000000,0,5.446745,2012,3,2,1,4,1,44,36,80,2,1062,29,22,863,1954,1
2134,2135,1,160000000,0,12.643312,2004,5,3,2,3,2,15,130,145,11,314,37,194,3238,3589,1
887,888,0,20000000,0,10.680121,2008,11,2,1,1,1,13,6,19,13,299,5,202,96,400,1
2456,2457,0,14000000,0,2.308846,2005,9,2,1,0,1,5,1,6,0,81,0,0,9,90,1
1347,1348,0,80000000,0,11.341084,2011,7,3,1,7,1,22,6,28,8,521,79,143,173,773,1
1007,1008,0,0,0,0.007877,2011,2,1,1,0,1,1,8,9,0,11,0,0,200,211,1
355,356,0,0,0,0.519968,2017,4,1,1,2,1,9,8,17,0,182,49,0,176,407,1
1003,1004,0,0,0,5.185771,2004,9,1,1,1,2,20,28,48,7,498,8,113,543,1049,1
1483,1484,0,23000000,0,12.21459,2015,1,1,0,0,0,23,4,27,5,562,0,81,83,645,0
682,683,0,0,0,9.861672,1993,9,2,1,4,1,12,13,25,5,198,22,106,200,420,1
827,828,0,10000000,7,3.7593010000000002,2015,7,3,1,2,2,9,2,11,0,206,52,0,55,313,0
2850,2851,1,0,0,12.796484,2014,2,2,1,1,1,19,42,61,6,385,12,111,1119,1516,1
2204,2205,0,40000000,0,10.829432,2009,10,4,1,1,1,24,7,31,7,539,0,111,159,698,1
2691,2692,0,22000000,0,9.418339999999999,2000,10,2,3,1,2,9,1,10,5,225,0,63,19,244,1
984,985,0,35000000,0,13.963892000000001,2013,1,2,1,1,1,31,32,63,2,694,9,44,734,1437,1
1233,1234,0,15000000,0,5.764399,1988,10,2,1,1,1,47,13,60,1,1205,0,8,268,1473,1
2553,2554,0,13000000,0,1.386549,1992,8,3,1,4,1,12,14,26,2,224,61,33,268,553,1
1639,1640,1,17000000,0,5.772293,1989,4,3,1,2,1,31,48,79,11,760,11,214,1318,2089,1
140,141,0,14320000,0,0.5853970000000001,1968,7,3,1,2,1,13,10,23,3,279,15,54,221,515,1
217,218,0,10000000,0,11.341505,1981,6,2,1,1,3,16,11,27,4,253,12,61,234,499,1
2465,2466,0,19000000,0,8.132811,2011,3,3,2,4,1,28,45,73,9,621,57,161,974,1652,1
362,363,0,3300000,12,4.445867,2015,4,2,1,3,1,34,5,39,0,862,68,0,117,1047,0
2664,2665,0,40000000,0,10.479723,2000,10,2,1,2,1,16,6,22,10,341,32,236,106,479,1
345,346,1,0,0,3.611453,1988,7,2,1,1,1,13,1,14,2,291,10,33,22,323,1
2058,2059,1,105000000,0,10.640864,2013,7,4,1,5,1,32,12,44,3,712,62,36,301,1075,1
22,23,1,0,0,7.820786999999999,2012,7,2,1,3,1,30,19,49,13,791,48,252,438,1277,1
711,712,0,0,0,1.8938220000000001,1984,12,2,1,1,1,11,10,21,4,214,5,74,211,430,1
2949,2950,0,3000000,8,2.753674,1999,9,1,1,5,3,16,5,21,9,325,74,169,107,506,0
10,11,1,1000000,0,14.774066,1976,11,1,1,1,1,37,31,68,16,717,0,246,673,1390,1
2416,2417,0,2500000,0,11.898793,2015,6,2,2,6,2,9,34,43,20,218,130,370,785,1133,1
1834,1835,0,0,0,1.298224,1993,9,2,1,1,1,8,31,39,7,153,15,136,687,855,1
793,794,0,40000000,0,2.9474110000000002,2002,11,4,1,3,1,10,17,27,1,202,48,24,333,583,1
2765,2766,0,0,5,14.177005,1988,11,2,2,1,1,21,21,42,10,463,2,231,449,914,0
94,95,0,15000000,0,18.184055999999998,2001,5,3,2,5,2,71,17,88,16,1541,68,271,265,1874,1
129,130,0,2400000,0,5.2306610000000004,1996,10,1,1,2,1,18,2,20,3,396,8,45,32,436,1
1900,1901,0,105000000,0,13.993770000000001,2008,2,4,2,5,1,42,75,117,10,1090,82,159,1862,3034,1
2409,2410,0,32000000,0,7.177649000000001,2000,9,1,1,1,1,12,11,23,2,242,1,24,199,442,1
1932,1933,0,0,0,5.426921,2012,8,4,1,1,2,23,4,27,4,460,0,93,68,528,1
2669,2670,1,55000000,0,13.280069000000001,1995,6,4,1,2,1,16,31,47,27,297,4,556,810,1111,1
1865,1866,0,19000000,0,14.9837,2016,7,3,1,3,1,22,42,64,13,634,66,241,1066,1766,1
1658,1659,0,0,0,1.7739630000000002,2007,6,2,1,1,1,8,2,10,3,177,9,45,56,242,1
516,517,0,2000000,10,0.570021,2000,4,2,1,1,1,13,13,26,6,352,2,129,328,682,0
1857,1858,0,0,5,4.67525,2000,8,2,1,4,1,6,4,10,1,133,63,11,76,272,0
1277,1278,0,0,0,0.941321,1987,8,3,1,2,1,5,11,16,15,80,16,293,225,321,1
950,951,0,40000000,4,5.996407,1992,8,1,3,1,1,8,5,13,2,119,10,44,86,215,1
1120,1121,1,8500000,0,9.099731,1987,7,2,1,1,1,27,61,88,8,642,10,134,1670,2322,1
419,420,0,3750000,1,0.597058,2010,2,2,1,3,1,5,9,14,0,120,36,0,200,356,0
922,923,1,0,0,10.177977,1995,4,5,1,1,1,15,23,38,8,318,0,132,572,890,1
2728,2729,0,0,8,1.269717,1982,10,1,1,1,1,25,9,34,5,642,15,103,183,840,0
477,478,0,3200000,0,5.510288,2016,4,2,1,0,1,29,8,37,4,679,0,74,181,860,1
2035,2036,0,207000000,0,19.761164,2005,12,3,3,4,1,34,38,72,10,818,27,176,592,1437,1
2177,2178,0,12000000,0,6.631355999999999,2002,2,7,1,2,1,32,129,161,30,826,11,517,3830,4667,1
1692,1693,0,20000000,0,0.69162,1981,7,1,1,0,1,15,1,16,0,289,0,0,18,307,1
2212,2213,0,20000000,0,8.772263,2012,4,3,1,3,1,13,19,32,10,225,53,172,424,702,1
