,id,belongs_to_collection_True,budget,language_enc,popularity,status_Released,year,month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,count_genre,count_country,count_company,count_splang,count_cast,count_crew,count_staff,count_keyword,castWt,prodcoWt,keywordWt,crewWt,teamWt,inEnglish,revenue
143,144,0,18000000,0,6.675032000000001,1,2008,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,23,5,28,10,457,4,224,114,575,1,382174
144,145,0,4000000,0,6.216637,1,1967,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1,13,22,35,10,294,10,152,489,793,1,11000000
145,146,0,0,0,3.8058110000000003,1,2016,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,1,3,2,20,52,72,9,450,33,140,1300,1783,1,9188
146,147,1,0,0,10.278957,1,1988,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,13,6,19,5,283,10,86,122,415,1,19510371
147,148,0,39200000,2,14.131905999999999,1,2013,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,4,5,4,45,62,107,24,1004,63,450,1890,2957,1,86758912
148,149,1,0,0,9.322716999999999,1,1992,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,15,11,26,3,311,20,52,206,537,1,147214049
149,150,0,25000000,0,5.405958,1,2012,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,9,1,9,54,63,4,219,201,81,1296,1716,1,432274
150,151,0,0,0,1.178642,1,1980,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,13,18,31,10,357,39,180,475,871,0,18
151,152,0,0,0,1.279443,1,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,7,8,2,13,69,47,184,266,1,16905
152,153,0,0,0,3.520171,1,1988,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,1,5,8,13,2,67,0,18,118,185,1,241
153,154,0,4000000,0,10.200398,1,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1,19,37,56,37,460,48,730,974,1482,1,52425855
154,155,0,0,0,2.6204560000000003,1,1983,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,1,15,10,25,8,306,5,151,253,564,1,5091888
155,156,1,20000000,0,8.759774,1,2002,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,3,5,1,12,9,21,1,289,64,6,229,582,1,109862682
156,157,1,3500000,12,0.768181,1,2005,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,8,1,9,0,186,0,0,19,205,0,8262833
157,158,0,0,0,0.56257,1,1994,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,18,42,60,7,495,16,137,1277,1788,1,447784
158,159,0,63600000,0,6.047757,1,2000,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,4,1,15,10,25,4,299,43,83,204,546,1,19412993
159,160,0,32000000,0,7.54701,1,1995,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,16,10,26,5,270,5,77,177,452,1,18552460
160,161,0,3500000,0,4.456904,1,2006,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,15,2,17,2,283,20,32,51,354,1,113783
161,162,0,0,0,1.319188,1,1988,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,7,3,10,8,129,19,121,44,192,1,12277096
162,163,0,125000,0,10.850569,1,2011,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,6,8,14,7,124,6,133,198,328,1,3200000
163,164,0,9000000,0,5.997054,1,1998,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,13,9,22,6,248,10,85,189,447,1,17096053
164,165,0,40000000,0,9.825841,1,2007,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,5,2,15,17,32,7,362,98,97,300,760,1,62771059
165,166,0,0,0,0.836108,1,1989,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,5,1,0,1,5,4,9,0,106,0,0,102,208,1,25000
166,167,1,0,0,8.802715,1,1982,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,1,2,14,16,9,48,37,160,375,460,1,1723872
167,168,0,19000000,0,10.966014999999999,1,2005,9,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,1,3,1,20,62,82,14,349,41,306,1542,1932,1,144216468
168,169,1,5000000,0,6.501176999999999,1,1975,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,4,1,23,20,43,5,518,54,79,490,1062,1,41833347
169,170,1,2000000,0,11.189831,1,1981,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,1,1,18,13,31,28,383,8,569,302,693,1,24600832
170,171,1,0,0,9.021668,1,1985,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,13,8,21,8,278,36,154,155,469,1,55600000
171,172,0,0,0,5.524866,1,1987,10,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,1,1,1,6,3,9,4,89,11,51,47,147,1,2585639
172,173,1,3500000,0,8.55931,1,1966,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5,1,1,1,15,14,29,2,272,10,37,322,604,1,12000000
173,174,1,11000000,0,8.929393,1,1991,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,15,14,29,6,363,18,95,340,721,1,2807854
174,175,1,12468389,0,6.116093,1,2011,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,1,15,3,18,4,353,184,62,63,600,1,29007412
175,176,1,38000000,0,1.406181,1,2001,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,4,1,30,141,171,9,716,49,184,3674,4439,1,207283925
176,177,0,90000000,0,5.496624,1,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,2,4,1,12,59,71,6,264,49,77,1393,1706,1,14828081
177,178,0,0,0,0.060645000000000004,1,1997,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,11,15,26,2,182,21,31,346,549,0,532654
178,179,1,15000000,0,14.778884,1,1982,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,1,23,59,82,25,512,0,413,1376,1888,1,125212904
179,180,1,32000000,0,11.137888,1,1989,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,2,24,19,43,12,443,12,181,417,872,1,156167015
180,181,0,30000000,0,5.844016000000001,1,2008,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,5,1,18,19,37,3,379,45,29,365,789,1,31148328
181,182,0,0,0,5.725912,1,2002,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,9,6,15,7,191,51,129,90,332,1,20957001
182,183,0,0,0,10.313689,1,1991,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,3,15,11,26,3,271,17,40,182,470,1,21830957
183,184,0,6000000,14,9.534232000000001,1,2010,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,26,9,35,13,583,27,222,233,843,0,17555141
184,185,0,82500000,0,9.796552,1,2006,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4,1,4,3,24,15,39,16,508,43,229,292,843,1,237681299
185,186,0,14000000,0,1.36737,1,1997,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,15,3,18,3,327,6,55,58,391,1,161001698
186,187,1,5000000,0,3.172765,1,2006,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12,7,19,6,290,6,77,170,466,1,3833507
187,188,0,259000,0,0.722511,1,1928,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,11,8,19,2,248,5,28,178,431,1,921000
188,189,0,180000000,0,16.088366,1,2008,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,32,52,84,1,780,19,16,1162,1961,1,521311860
189,190,0,0,0,12.017861,1,2014,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,15,6,21,0,299,33,0,100,432,1,16337881
190,191,1,4000000,0,5.263187,1,1996,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,1,3,1,18,22,40,8,437,33,127,526,996,1,16675000
191,192,0,40000000,0,7.271503,1,2012,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,4,1,30,19,49,10,674,63,204,412,1149,1,79700000
192,193,0,0,0,6.395748,1,2016,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,61,43,104,11,1433,10,262,1154,2597,1,37915971
193,194,1,0,0,13.762328,1,1983,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,3,2,15,11,26,13,367,31,238,225,623,1,13168027
194,195,0,4500000,0,3.3113919999999997,1,2009,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,12,5,17,2,238,6,16,92,336,1,744816
195,196,0,0,15,1.1656790000000001,1,2008,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,3,12,3,260,16,62,52,328,0,115605
196,197,0,7000000,0,0.8614729999999999,1,1988,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,2,8,3,11,5,166,8,87,65,239,1,136203
197,198,0,60000000,0,12.915358,1,2006,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,8,1,15,25,40,2,278,98,17,569,945,1,77920346
198,199,0,24000000,0,3.6929800000000004,1,2000,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,47,10,57,2,1119,32,29,202,1353,1,12372410
199,200,0,12600000,0,11.695036,1,2014,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,22,49,71,16,534,17,263,1308,1859,1,19054534
200,201,0,85000000,0,10.254314,1,2006,12,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,45,26,71,17,909,11,298,528,1448,1,144000000
201,202,0,10000000,0,11.509677,1,1988,9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,5,2,3,1,21,13,34,18,464,56,371,251,771,1,3916303
202,203,0,55000000,0,7.7132309999999995,1,2013,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,17,13,30,5,398,40,88,341,779,1,110000000
203,204,0,75000000,0,14.302910999999998,1,2007,7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,21,66,87,20,388,11,351,1716,2115,1,527068851
204,205,0,3200000,0,6.1746989999999995,1,1985,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,1,1,6,1,7,0,126,7,0,8,141,1,10000000
205,206,0,2000000,0,5.396271,1,2015,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,5,1,23,48,71,10,551,100,223,1311,1962,1,2801508
206,207,0,0,0,3.14325,1,1992,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,1,15,16,31,5,438,12,71,373,823,1,1543112
207,208,1,15000000,0,7.024227000000001,1,1995,6,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,2,3,1,12,15,27,8,278,31,155,353,662,1,66000000
208,209,0,0,0,8.096719,1,1994,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,3,3,2,11,14,25,5,250,70,62,284,604,1,4352094
209,210,0,100000000,0,8.140709,1,2004,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,16,123,139,3,298,59,35,3370,3727,1,108103450
210,211,0,22000000,0,7.145784,1,1997,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,2,2,21,12,33,4,479,24,35,248,751,1,26570463
211,212,1,7000000,0,19.726114000000003,1,1975,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,2,1,29,28,57,11,609,18,202,584,1211,1,470654000
212,213,0,0,0,2.011108,1,1993,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,7,2,9,8,117,1,123,39,157,1,3418141
213,214,0,6700000,1,1.312833,1,2012,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,20,22,42,8,444,8,159,495,947,0,31000000
214,215,0,20000000,0,13.132126999999999,1,2012,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,1,40,9,49,17,965,25,357,213,1203,1,1969193
215,216,0,35000000,0,7.321172,1,2013,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,38,37,75,0,985,46,0,778,1809,1,173965010
216,217,1,35000000,14,6.493765,1,2014,8,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,2,24,5,29,1,566,17,8,116,699,0,83061158
217,218,0,10000000,0,11.341505,1,1981,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,16,11,27,4,253,12,61,234,499,1,85300000
218,219,1,0,16,2.972928,1,1980,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,16,7,23,9,359,52,155,147,558,0,5010362
219,220,0,2600000,0,2.203949,1,2004,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,14,8,22,11,182,0,167,117,299,1,3166000
220,221,0,12000000,7,7.2161029999999995,1,2009,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,2,5,4,5,12,17,8,91,72,149,261,424,1,10652498
221,222,0,0,0,8.358541,1,1992,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,5,6,11,2,106,9,22,135,250,1,754935
222,223,0,5000000,0,1.608163,1,2010,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,5,16,21,3,104,0,51,366,470,1,31649
223,224,1,49000000,0,16.628427,1,1992,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,3,1,35,20,55,33,683,49,514,345,1077,1,352927224
224,225,0,0,0,0.410738,1,2016,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,3,3,13,29,45,33,75,1,500
225,226,0,0,0,11.478361,1,2003,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,4,7,1,30,19,49,5,637,120,93,389,1146,1,6585516
226,227,0,50000000,0,7.668829,1,2011,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,5,1,51,70,121,10,1113,62,212,1665,2840,1,28931401
227,228,0,7500000,0,8.593196,1,2009,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,29,7,36,12,615,8,226,129,752,1,26096852
228,229,0,6244087,0,11.722424,1,1969,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,44,34,78,12,1033,5,188,781,1819,1,638641
229,230,0,14000000,0,1.596058,1,1995,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,14,4,18,5,246,29,77,80,355,1,2474000
230,231,0,110000000,0,7.8250720000000005,1,2004,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,6,26,135,161,8,500,105,108,3279,3884,1,72178895
231,232,0,800000,0,0.941994,1,1993,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,9,13,22,1,215,35,9,291,541,1,1001437
232,233,0,0,0,3.7413300000000005,1,2013,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,13,18,31,0,301,53,0,448,802,1,2225098
233,234,0,0,0,0.492745,1,2009,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,3,3,1,0,0,20,102,102,1,206728
234,235,0,30000000,0,21.791110999999997,1,2016,10,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,2,6,4,34,82,116,13,912,109,258,2154,3175,1,8574339
235,236,0,0,0,6.183051,1,2007,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,16,16,32,3,342,15,28,212,569,1,27297451
236,237,1,15000000,0,3.4504019999999995,1,1996,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,2,13,30,43,6,240,55,92,642,937,1,5600000
237,238,1,0,8,0.619347,1,1978,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,31,16,47,7,751,24,156,475,1250,0,1622164
238,239,0,22000000,0,11.945397,1,1990,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,5,1,1,1,14,61,75,7,184,0,103,1339,1523,1,505000000
239,240,0,20000000,0,5.270187,1,2002,12,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4,1,1,1,15,9,24,6,306,1,121,153,460,1,57588485
240,241,0,0,0,2.592927,1,1997,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,7,17,24,7,121,17,117,321,459,1,5790448
241,242,0,70000000,0,6.660309,1,2013,6,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,2,2,1,12,29,41,0,254,34,0,717,1005,1,18662027
242,243,0,0,14,12.653798,1,2009,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,6,12,18,6,141,37,78,279,457,1,80768
243,244,0,0,0,8.416802,1,1995,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,2,10,17,27,6,172,22,124,376,570,1,17519169
244,245,0,0,0,2.7384209999999998,1,1979,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,2,1,32,14,46,6,785,24,116,334,1143,1,43885000
245,246,0,19000000,0,9.106146,1,2008,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,11,33,44,17,221,38,273,757,1016,1,18755936
246,247,1,23000000,0,14.134879999999999,1,1994,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,1,2,2,16,14,30,7,278,12,122,237,527,1,351583407
247,248,0,18339750,17,7.692239999999999,1,2004,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,3,7,3,62,59,121,21,1347,113,280,1401,2861,0,92180910
248,249,0,102000000,0,9.646208,1,2001,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,5,2,53,10,63,9,1429,80,186,198,1707,1,147080413
249,250,0,7920000,0,11.162277,1,1978,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,4,18,14,32,4,285,25,53,277,587,1,14560084
250,251,1,12560000,4,4.0529910000000005,1,2001,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,53,6,59,0,1314,72,0,125,1511,0,42700000
251,252,0,98000000,0,7.284477000000001,1,1995,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,31,16,47,6,693,49,105,304,1046,1,10017322
252,253,0,8500000,0,6.57613,1,2004,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,1,10,94,104,5,203,42,78,2078,2323,1,5001655
253,254,0,0,12,0.241287,1,2012,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,4,2,13,0,17,85,98,0,30292
254,255,0,11178,0,0.079287,1,2012,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,9,6,15,2,220,40,41,142,402,0,34659
255,256,0,9500000,0,5.8471660000000005,1,2013,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,11,2,13,6,215,35,106,43,293,1,7800000
256,257,0,55000000,0,10.758754,1,2015,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,1,36,113,149,11,792,67,241,3002,3861,1,203427584
257,258,0,1000000,0,1.1575819999999999,1,1956,11,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,5,1,1,1,14,17,31,1,277,0,9,314,591,1,9000000
258,259,1,0,14,10.686166,1,1995,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,3,1,22,31,53,11,521,57,151,738,1316,0,2287714
259,260,0,24554,0,0.154526,1,1998,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,5,0,97,0,0,12,109,0,140021
260,261,0,0,0,0.871303,1,1988,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,22,13,35,0,427,4,0,259,690,1,187349
261,262,0,50000000,0,11.511424,1,2006,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,1,23,7,30,10,526,88,170,123,737,1,87528173
262,263,0,0,14,6.972722999999999,1,2010,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,7,1,12,19,31,4,253,101,49,415,769,0,17636261
263,264,0,10000000,0,2.8497790000000003,1,1987,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,17,15,32,6,376,14,84,351,741,1,14000
264,265,0,0,0,2.7994470000000002,1,2004,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,30,30,60,3,742,0,46,698,1440,1,143597
265,266,0,15000000,0,10.271871,1,2002,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,18,27,45,11,351,32,159,606,989,1,13060843
266,267,0,15000000,0,15.423538,1,2007,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,25,50,75,11,547,64,221,1149,1760,1,56255142
267,268,1,27000,0,10.513367,1,1994,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,15,7,22,3,266,23,46,115,404,1,3151130
268,269,0,40000000,0,8.778999,1,2006,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,20,21,41,6,385,52,79,448,885,1,23937870
269,270,0,0,0,0.49887700000000007,1,2007,9,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,6,2,8,0,99,0,0,24,123,1,20
270,271,1,21000000,0,8.425361,1,2011,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,19,4,23,2,432,13,16,93,538,1,72417394
271,272,0,72500000,0,6.936688,1,2006,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,24,14,38,15,536,2,323,296,834,1,162966177
272,273,0,12000000,0,5.845712000000001,1,1990,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,1,23,9,32,4,493,35,65,150,678,1,46044400
273,274,0,50000000,0,12.285544999999999,1,2010,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,18,19,37,0,396,0,0,372,768,1,83761844
274,275,0,65000000,0,10.237996,1,1998,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,16,32,48,3,322,10,72,734,1066,1,250821495
275,276,0,0,0,8.469808,1,2013,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,27,12,39,0,674,39,0,317,1030,1,602042
276,277,0,2915739,18,0.558002,1,2009,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,1,0,1,6,8,14,1,172,0,12,255,427,0,14000000
277,278,0,70000000,0,18.324219,1,1998,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,4,3,62,33,95,2,1487,70,45,779,2336,1,164000000
278,279,0,0,0,2.523707,1,2016,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,18,7,25,6,429,39,96,184,652,1,23020
279,280,0,65000000,0,13.455112,1,2004,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,4,2,20,142,162,13,397,35,207,3292,3724,1,217764291
280,281,1,0,0,2.584025,1,1999,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,1,12,48,60,6,228,6,123,1029,1263,1,10
281,282,0,30000000,0,14.811957999999999,1,2012,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,2,2,48,79,127,8,1164,23,131,1987,3174,1,66486080
282,283,0,12000000,0,1.575026,1,1998,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,1,8,11,19,4,159,5,67,176,340,1,12902790
283,284,0,19000000,4,4.249948000000001,1,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,22,8,30,12,468,113,168,166,747,0,23550000
284,285,0,7000000,0,7.452789999999999,1,2012,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,7,2,28,65,93,7,639,131,155,1453,2223,1,48126384
285,286,0,25000000,0,3.596317,1,1996,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,3,5,1,10,27,37,4,190,79,63,621,890,1,1614266
286,287,0,9000000,0,28.920839,1,2016,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,3,1,46,82,128,12,1330,24,190,2338,3692,1,276921998
287,288,0,0,0,4.322726,1,1994,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,1,1,29,17,46,8,615,4,153,287,906,1,6841570
