,Actor_ID,Actor_Name,numtimesDS,actorWt
36812,5414,Colin Salmon,8,0.23529411764705882
30392,43366,Ann Dowd,8,0.23529411764705882
34735,13636,Jane Krakowski,8,0.23529411764705882
33608,18793,Kieran Culkin,8,0.23529411764705882
33697,18325,Jeremy Northam,8,0.23529411764705882
37769,2441,Tom Hollander,8,0.23529411764705882
37125,4251,John Mahoney,8,0.23529411764705882
28432,59233,Scoot McNairy,8,0.23529411764705882
35104,11864,Ryan Phillippe,8,0.23529411764705882
37276,3798,Pat Hingle,8,0.23529411764705882
34261,15760,Josh Peck,8,0.23529411764705882
37597,2876,Matt Dillon,8,0.23529411764705882
33209,20644,Aasif Mandvi,8,0.23529411764705882
26917,71530,Romany Malco,8,0.23529411764705882
33928,17288,Michael Fassbender,8,0.23529411764705882
37431,3266,Joe Mantegna,8,0.23529411764705882
37458,3196,Juliette Lewis,8,0.23529411764705882
37531,3037,Richard Dreyfuss,8,0.23529411764705882
33929,17287,Dominic West,8,0.23529411764705882
38557,368,Reese Witherspoon,8,0.23529411764705882
28308,59841,Matt Walsh,8,0.23529411764705882
33947,17199,Corey Johnson,8,0.23529411764705882
33971,17064,Ben Whishaw,8,0.23529411764705882
33976,17039,Nick Offerman,8,0.23529411764705882
37481,3136,Salma Hayek,8,0.23529411764705882
34092,16554,Richard Crenna,8,0.23529411764705882
33272,20387,Clea DuVall,8,0.23529411764705882
28131,60949,Rob Schneider,8,0.23529411764705882
37651,2712,Michael Biehn,8,0.23529411764705882
37143,4201,Wayne Knight,8,0.23529411764705882
31713,31528,Wayne Pére,8,0.23529411764705882
31596,32747,Stephen Lang,8,0.23529411764705882
38482,539,Thomas Lennon,8,0.23529411764705882
38639,131,Jake Gyllenhaal,8,0.23529411764705882
30871,38940,Evan Rachel Wood,8,0.23529411764705882
38491,526,Lukas Haas,8,0.23529411764705882
38495,521,Michael J. Fox,8,0.23529411764705882
38001,1902,Dianne Wiest,8,0.23529411764705882
33136,20982,Marton Csokas,8,0.23529411764705882
38497,519,Martin Short,8,0.23529411764705882
38500,516,Annette Bening,8,0.23529411764705882
33729,18269,Brendan Fraser,8,0.23529411764705882
33145,20904,James Hong,8,0.23529411764705882
37235,3926,Albert Finney,8,0.23529411764705882
33763,17941,Domenick Lombardozzi,8,0.23529411764705882
37238,3910,Frances McDormand,8,0.23529411764705882
37726,2524,Tom Hardy,8,0.23529411764705882
37984,1925,Vincent Cassel,8,0.23529411764705882
31695,31714,Stacey Travis,8,0.23529411764705882
37688,2632,Chris Rock,8,0.23529411764705882
31181,35742,Shah Rukh Khan,8,0.23529411764705882
34715,13726,Ned Beatty,8,0.23529411764705882
36614,6162,Paul Bettany,8,0.23529411764705882
38132,1535,Brian Doyle-Murray,8,0.23529411764705882
36354,7036,Eric Stoltz,8,0.23529411764705882
29268,54693,Emma Stone,8,0.23529411764705882
36390,6972,Ian McShane,8,0.23529411764705882
35263,11164,Kelly Preston,8,0.23529411764705882
31527,33235,Logan Lerman,8,0.23529411764705882
35242,11279,Roger Allam,8,0.23529411764705882
35657,9880,Sam Shepard,8,0.23529411764705882
38283,1039,Peter Boyle,8,0.23529411764705882
36411,6916,Peter Jason,8,0.23529411764705882
29264,54697,Dave Franco,8,0.23529411764705882
35678,9788,Regina King,8,0.23529411764705882
38128,1539,Rick Overton,8,0.23529411764705882
38126,1542,Willie Garson,8,0.23529411764705882
36001,8536,Victor Garber,8,0.23529411764705882
25196,84495,Jess Harnell,8,0.23529411764705882
36431,6844,Dom DeLuise,8,0.23529411764705882
35686,9777,Cuba Gooding Jr.,8,0.23529411764705882
36452,6752,Zeljko Ivanek,8,0.23529411764705882
35287,11108,Simon Pegg,8,0.23529411764705882
38341,920,Jürgen Prochnow,8,0.23529411764705882
32464,26467,Kyra Sedgwick,8,0.23529411764705882
32407,26860,John Sessions,8,0.23529411764705882
36150,7906,Jennifer Tilly,8,0.23529411764705882
35388,10767,Barbara Hershey,8,0.23529411764705882
36129,8169,Tyrese Gibson,8,0.23529411764705882
36198,7624,Stan Lee,8,0.23529411764705882
35422,10698,Tchéky Karyo,8,0.23529411764705882
38309,980,Vinnie Jones,8,0.23529411764705882
31087,36666,Pip Torrens,8,0.23529411764705882
38189,1271,Andy García,8,0.23529411764705882
36071,8263,Andrea Martin,8,0.23529411764705882
36038,8396,Tom Lister Jr.,8,0.23529411764705882
36236,7471,Zach Grenier,8,0.23529411764705882
29211,54812,Chevy Chase,8,0.23529411764705882
32756,23958,Jeremy Sisto,8,0.23529411764705882
35521,10431,Jennifer Jason Leigh,8,0.23529411764705882
38338,923,Dean Stockwell,8,0.23529411764705882
35293,11085,Anthony Edwards,8,0.23529411764705882
38151,1466,Charles Durning,8,0.23529411764705882
36311,7166,Kevin Pollak,8,0.23529411764705882
32460,26473,Fisher Stevens,8,0.23529411764705882
35233,11315,Noah Emmerich,8,0.23529411764705882
36162,7868,Maury Chaykin,8,0.23529411764705882
32214,27972,Josh Hutcherson,8,0.23529411764705882
28999,56128,Kristy Swanson,8,0.23529411764705882
35116,11850,Candice Bergen,8,0.23529411764705882
36566,6352,Jane Fonda,8,0.23529411764705882
29952,49265,Lindsay Lohan,8,0.23529411764705882
32562,25541,Katherine Heigl,8,0.23529411764705882
35169,11662,Jason Lee,8,0.23529411764705882
36587,6199,Miriam Margolyes,8,0.23529411764705882
35799,9208,Robert Wagner,8,0.23529411764705882
36496,6588,Isabella Rossellini,8,0.23529411764705882
32556,25616,Edgar Ramírez,8,0.23529411764705882
38232,1166,Harris Yulin,8,0.23529411764705882
38257,1115,Stephen Graham,8,0.23529411764705882
34153,16358,Simon McBurney,7,0.20588235294117646
28237,60279,Fred Tatasciore,7,0.20588235294117646
35852,9029,Stephen Rea,7,0.20588235294117646
33278,20374,Teresa Palmer,7,0.20588235294117646
35501,10486,Chelcie Ross,7,0.20588235294117646
36062,8293,Marion Cotillard,7,0.20588235294117646
34196,16171,Phoebe Cates,7,0.20588235294117646
34202,16165,Jon Lovitz,7,0.20588235294117646
27986,61659,Chris Messina,7,0.20588235294117646
27286,66804,Gregory Hines,7,0.20588235294117646
35863,8986,James Rebhorn,7,0.20588235294117646
27992,61607,Adam LeFevre,7,0.20588235294117646
36047,8349,Martin Sheen,7,0.20588235294117646
37844,2234,Michael Bowen,7,0.20588235294117646
36151,7904,Billy Crystal,7,0.20588235294117646
16010,932967,Mahershala Ali,7,0.20588235294117646
35480,10556,Carol Kane,7,0.20588235294117646
37496,3094,Talia Shire,7,0.20588235294117646
37852,2226,Sydney Pollack,7,0.20588235294117646
24300,93210,Domhnall Gleeson,7,0.20588235294117646
37454,3201,Pruitt Taylor Vince,7,0.20588235294117646
34144,16407,Roger Rees,7,0.20588235294117646
35890,8872,Rick Moranis,7,0.20588235294117646
29685,52442,Olivia Thirlby,7,0.20588235294117646
37439,3234,Joan Cusack,7,0.20588235294117646
37470,3151,Jack Lemmon,7,0.20588235294117646
27954,61981,Michael Clarke Duncan,7,0.20588235294117646
34091,16555,Bill McKinney,7,0.20588235294117646
33578,18973,Mila Kunis,7,0.20588235294117646
37848,2230,Pam Grier,7,0.20588235294117646
33467,19453,Tom Bower,7,0.20588235294117646
29632,52699,Danny Mann,7,0.20588235294117646
35805,9191,Timothy Spall,7,0.20588235294117646
26945,71070,Amanda Seyfried,7,0.20588235294117646
29643,52647,Shawn Hatosy,7,0.20588235294117646
32466,26457,Matthew Lillard,7,0.20588235294117646
31657,32225,Lindsay Crouse,7,0.20588235294117646
33787,17881,Jason Schwartzman,7,0.20588235294117646
28130,60950,David Spade,7,0.20588235294117646
35963,8655,R. Lee Ermey,7,0.20588235294117646
31717,31511,Grant Heslov,7,0.20588235294117646
31714,31514,Peter Jacobson,7,0.20588235294117646
35658,9878,Lois Maxwell,7,0.20588235294117646
31711,31531,John DiMaggio,7,0.20588235294117646
33790,17867,Tom McCarthy,7,0.20588235294117646
35676,9807,Rene Auberjonois,7,0.20588235294117646
27606,64342,Craig Robinson,7,0.20588235294117646
35768,9278,Jennifer Garner,7,0.20588235294117646
32563,25540,Sandra Oh,7,0.20588235294117646
35964,8654,Matthew Modine,7,0.20588235294117646
33715,18288,Terrence Howard,7,0.20588235294117646
24117,95047,Graham McTavish,7,0.20588235294117646
37859,2219,Tobey Maguire,7,0.20588235294117646
15435,986808,Wyatt Russell,7,0.20588235294117646
37764,2453,Mary Steenburgen,7,0.20588235294117646
33749,18070,Nicky Katt,7,0.20588235294117646
37660,2694,Josh Charles,7,0.20588235294117646
35364,10871,Natasha Lyonne,7,0.20588235294117646
29582,52885,Ritchie Montgomery,7,0.20588235294117646
24033,95875,Andrew Daly,7,0.20588235294117646
37752,2467,James Cosmo,7,0.20588235294117646
33462,19468,Gerry Becker,7,0.20588235294117646
37810,2299,Josh Hartnett,7,0.20588235294117646
35546,10361,Raymond J. Barry,7,0.20588235294117646
33920,17328,Rufus Sewell,7,0.20588235294117646
33902,17402,Ron Livingston,7,0.20588235294117646
24660,89153,Prakash Raj,7,0.20588235294117646
33893,17419,Bryan Cranston,7,0.20588235294117646
35937,8767,Jim Caviezel,7,0.20588235294117646
28155,60874,Dane Rhodes,7,0.20588235294117646
36028,8437,Teri Garr,7,0.20588235294117646
33848,17606,Imogen Poots,7,0.20588235294117646
29325,54415,Josh Gad,7,0.20588235294117646
33847,17628,Mary Elizabeth Winstead,7,0.20588235294117646
33846,17637,Taye Diggs,7,0.20588235294117646
37807,2310,Bruno Ganz,7,0.20588235294117646
33664,18471,Anthony Anderson,7,0.20588235294117646
35532,10386,Debra Monk,7,0.20588235294117646
35334,10978,Maggie Smith,7,0.20588235294117646
31819,31006,Troy Evans,7,0.20588235294117646
34591,14406,Lisa Kudrow,7,0.20588235294117646
36828,5365,Clifton Collins Jr,7,0.20588235294117646
35170,11661,Kate Hudson,7,0.20588235294117646
22593,114019,Luke Evans,7,0.20588235294117646
26008,78729,Nathan Lane,7,0.20588235294117646
36488,6610,Walter Gotell,7,0.20588235294117646
32988,21629,Tzi Ma,7,0.20588235294117646
23229,105727,Jake Abel,7,0.20588235294117646
35875,8949,Peter Fonda,7,0.20588235294117646
35189,11514,Hara,7,0.20588235294117646
36891,5149,Bonnie Hunt,7,0.20588235294117646
36900,5129,Paul Reubens,7,0.20588235294117646
36902,5081,Emily Blunt,7,0.20588235294117646
33000,21561,Tim Matheson,7,0.20588235294117646
34683,13920,Mimi Rogers,7,0.20588235294117646
35224,11356,Imelda Staunton,7,0.20588235294117646
33014,21485,Blake Clark,7,0.20588235294117646
36977,4812,Isaach De Bankolé,7,0.20588235294117646
26202,77335,Ben Mendelsohn,7,0.20588235294117646
36414,6913,Ellen Barkin,7,0.20588235294117646
36992,4783,Sam Neill,7,0.20588235294117646
36994,4776,Michael Murphy,7,0.20588235294117646
37000,4757,Rupert Everett,7,0.20588235294117646
29067,55638,Kevin Hart,7,0.20588235294117646
36493,6593,John Huston,7,0.20588235294117646
36782,5530,James McAvoy,7,0.20588235294117646
25951,79072,Kevin Durand,7,0.20588235294117646
34950,12645,Jeffrey DeMunn,7,0.20588235294117646
36632,6074,Kenneth Welsh,7,0.20588235294117646
36636,6067,Jay O. Sanders,7,0.20588235294117646
32828,23440,Konstantin Khabenskiy,7,0.20588235294117646
35110,11856,Daniel Day-Lewis,7,0.20588235294117646
32851,22970,Peter Dinklage,7,0.20588235294117646
35025,12260,Ron Eldard,7,0.20588235294117646
35115,11851,Om Puri,7,0.20588235294117646
28885,56890,Malcolm McDowell,7,0.20588235294117646
34965,12519,Virginia Madsen,7,0.20588235294117646
36695,5823,Julie Andrews,7,0.20588235294117646
36575,6280,Powers Boothe,7,0.20588235294117646
28756,57854,Cheryl Hines,7,0.20588235294117646
36732,5694,Robert Forster,7,0.20588235294117646
17386,298410,Keegan-Michael Key,7,0.20588235294117646
35156,11703,Kerry Washington,7,0.20588235294117646
36752,5606,Sissy Spacek,7,0.20588235294117646
29959,49002,Donald Faison,7,0.20588235294117646
35158,11701,Angelina Jolie,7,0.20588235294117646
36762,5578,Debi Mazar,7,0.20588235294117646
36532,6487,Richard Roundtree,7,0.20588235294117646
36506,6573,William Sadler,7,0.20588235294117646
36774,5538,Ray Winstone,7,0.20588235294117646
34606,14320,Jack Thibeau,7,0.20588235294117646
33055,21315,Eric Roberts,7,0.20588235294117646
26871,72095,Lee Pace,7,0.20588235294117646
34572,14501,Peter Ustinov,7,0.20588235294117646
32321,27428,Aaron Taylor-Johnson,7,0.20588235294117646
37226,3967,Kate Beckinsale,7,0.20588235294117646
29775,51792,Rory Cochrane,7,0.20588235294117646
25079,85419,Dylan Kenin,7,0.20588235294117646
26709,74036,Tom Arnold,7,0.20588235294117646
35323,10990,Emma Watson,7,0.20588235294117646
28455,59184,Ernie Lively,7,0.20588235294117646
34327,15416,Richard Masur,7,0.20588235294117646
36233,7486,Michael Wincott,7,0.20588235294117646
37248,3897,Katie Holmes,7,0.20588235294117646
29752,51944,Mike Epps,7,0.20588235294117646
35089,11901,Dennis Franz,7,0.20588235294117646
35357,10884,Will Yun Lee,7,0.20588235294117646
36221,7517,Kate Bosworth,7,0.20588235294117646
37270,3810,Javier Bardem,7,0.20588235294117646
37273,3801,Tracey Walter,7,0.20588235294117646
37295,3711,Anna Levine,7,0.20588235294117646
33187,20751,Bridgette Wilson,7,0.20588235294117646
37343,3492,Colin Hanks,7,0.20588235294117646
36174,7796,Illeana Douglas,7,0.20588235294117646
32371,27105,Ed Helms,7,0.20588235294117646
34253,15824,Chris Mulkey,7,0.20588235294117646
34245,15854,Ted Levine,7,0.20588235294117646
35306,11064,David Strathairn,7,0.20588235294117646
34389,15213,John P. Ryan,7,0.20588235294117646
37215,4001,Simon Callow,7,0.20588235294117646
29844,51298,Dax Shepard,7,0.20588235294117646
33064,21278,Alan Alda,7,0.20588235294117646
37046,4581,Steve Coogan,7,0.20588235294117646
34534,14672,Michael Winslow,7,0.20588235294117646
33079,21197,Janeane Garofalo,7,0.20588235294117646
32256,27740,Walton Goggins,7,0.20588235294117646
34508,14792,Josef Sommer,7,0.20588235294117646
35245,11276,Tim Pigott-Smith,7,0.20588235294117646
33084,21179,John Benjamin Hickey,7,0.20588235294117646
35258,11180,David Bradley,7,0.20588235294117646
29857,51072,Kate Mara,7,0.20588235294117646
37107,4316,"Harry Carey, Jr.",7,0.20588235294117646
36288,7219,David Andrews,7,0.20588235294117646
33102,21125,Richard Kind,7,0.20588235294117646
29843,51300,Derek Mears,7,0.20588235294117646
30419,42993,Martin Donovan,7,0.20588235294117646
35273,11150,Gina Gershon,7,0.20588235294117646
36330,7090,Kelsey Grammer,7,0.20588235294117646
37148,4174,Claire Forlani,7,0.20588235294117646
34421,15091,Melanie Lynskey,7,0.20588235294117646
37161,4139,Tom Skerritt,7,0.20588235294117646
36301,7180,John Candy,7,0.20588235294117646
29803,51576,Chuck Norris,7,0.20588235294117646
37856,2222,Beau Bridges,7,0.20588235294117646
27937,62064,Chris Pine,7,0.20588235294117646
38004,1897,Bernie Mac,7,0.20588235294117646
30941,38024,Cynthia Nixon,7,0.20588235294117646
38543,400,Geraldine Chaplin,7,0.20588235294117646
38671,34,Mykelti Williamson,7,0.20588235294117646
31585,32895,Kevin James,7,0.20588235294117646
38313,974,Dexter Fletcher,7,0.20588235294117646
38158,1371,David Wenham,7,0.20588235294117646
38486,534,Mark Boone Junior,7,0.20588235294117646
37903,2115,Kurtwood Smith,7,0.20588235294117646
38552,382,Bob Hoskins,7,0.20588235294117646
37961,1981,Alfre Woodard,7,0.20588235294117646
38058,1749,Leonard Nimoy,7,0.20588235294117646
38640,130,Kenny Baker,7,0.20588235294117646
38032,1811,Randy Quaid,7,0.20588235294117646
38669,40,Orson Welles,7,0.20588235294117646
38165,1341,Donnie Yen,7,0.20588235294117646
38363,827,Elliott Gould,7,0.20588235294117646
38369,821,Angelo,7,0.20588235294117646
38464,593,Joanna Cassidy,7,0.20588235294117646
38236,1162,Robert Loggia,7,0.20588235294117646
37888,2141,Ned Bellamy,7,0.20588235294117646
37950,2038,Naomie Harris,7,0.20588235294117646
38337,925,Paul Guilfoyle,7,0.20588235294117646
38254,1118,Rade Serbedzija,7,0.20588235294117646
38196,1246,Emily Mortimer,7,0.20588235294117646
38440,655,John Rhys-Davies,7,0.20588235294117646
20357,148360,Ajith Kumar,7,0.20588235294117646
38252,1120,Lennie James,7,0.20588235294117646
38280,1062,Christopher Lloyd,7,0.20588235294117646
38264,1101,Carl Weathers,7,0.20588235294117646
38569,328,Brittany Murphy,7,0.20588235294117646
31267,35070,Akshay Kumar,7,0.20588235294117646
31411,33836,Bryan,7,0.20588235294117646
31471,33489,Josh Mostel,7,0.20588235294117646
38030,1813,Anne Hathaway,7,0.20588235294117646
38394,742,Michael Byrne,7,0.20588235294117646
31524,33241,Michael Gaston,7,0.20588235294117646
38238,1160,Michelle Pfeiffer,7,0.20588235294117646
28276,60074,Jeff Garlin,6,0.17647058823529413
33874,17486,Alison Pill,6,0.17647058823529413
37123,4253,Jon Polito,6,0.17647058823529413
35823,9138,Gemma Jones,6,0.17647058823529413
37338,3497,Kyle Chandler,6,0.17647058823529413
38015,1844,Til Schweiger,6,0.17647058823529413
35581,10182,Ving Rhames,6,0.17647058823529413
29440,53647,Lainie Kazan,6,0.17647058823529413
35826,9126,Edward Fox,6,0.17647058823529413
36325,7133,Max Casella,6,0.17647058823529413
32061,29369,Melanie Griffith,6,0.17647058823529413
35588,10158,Robert Mitchum,6,0.17647058823529413
38059,1748,William Shatner,6,0.17647058823529413
37585,2888,Will Smith,6,0.17647058823529413
36991,4784,Laura Dern,6,0.17647058823529413
30758,40036,Taraji P. Henson,6,0.17647058823529413
29827,51456,Rhoda Griffis,6,0.17647058823529413
27406,65808,Fulvio Cecere,6,0.17647058823529413
35024,12261,Jason Patric,6,0.17647058823529413
32966,21710,Neill,6,0.17647058823529413
37595,2878,C. Thomas Howell,6,0.17647058823529413
37971,1953,Casey Siemaszko,6,0.17647058823529413
34268,15737,Helen McCrory,6,0.17647058823529413
28679,58370,Amanda Crew,6,0.17647058823529413
36863,5274,Patrick Bauchau,6,0.17647058823529413
35191,11511,Daniel Stern,6,0.17647058823529413
37594,2879,Rob Lowe,6,0.17647058823529413
37620,2838,Chloë Sevigny,6,0.17647058823529413
36339,7060,Martin Freeman,6,0.17647058823529413
33292,20309,Dwight Yoakam,6,0.17647058823529413
30173,45566,Roger Bart,6,0.17647058823529413
21492,129661,Bob Clendenin,6,0.17647058823529413
38515,480,Gary Lewis,6,0.17647058823529413
16090,928638,John Franchi,6,0.17647058823529413
37453,3202,Edie McClurg,6,0.17647058823529413
17539,239271,Jeremy Strong,6,0.17647058823529413
28814,57395,Natasha Henstridge,6,0.17647058823529413
36795,5472,Colin Firth,6,0.17647058823529413
27671,63791,Jay Brazeau,6,0.17647058823529413
32006,29832,Viktor Verzhbitskiy,6,0.17647058823529413
29458,53573,Olek Krupa,6,0.17647058823529413
34892,12852,Barry Corbin,6,0.17647058823529413
33378,19957,Wendy Crewson,6,0.17647058823529413
38295,1003,Jean Reno,6,0.17647058823529413
28450,59196,Joe Flaherty,6,0.17647058823529413
37053,4520,William Forsythe,6,0.17647058823529413
34331,15412,David Clennon,6,0.17647058823529413
28148,60881,Douglas M. Griffin,6,0.17647058823529413
37052,4521,Burt Young,6,0.17647058823529413
37973,1951,Elisabeth Shue,6,0.17647058823529413
36019,8487,Gregory Peck,6,0.17647058823529413
36021,8445,Michael Culkin,6,0.17647058823529413
28649,58475,Angus MacInnes,6,0.17647058823529413
36357,7030,Henry Goodman,6,0.17647058823529413
30550,41686,Neil Patrick Harris,6,0.17647058823529413
28895,56824,Jaime Pressly,6,0.17647058823529413
33444,19540,Peter Cullen,6,0.17647058823529413
37618,2841,Alison Folland,6,0.17647058823529413
29054,55755,Richard T. Jones,6,0.17647058823529413
33705,18300,Eddie J. Fernandez,6,0.17647058823529413
35831,9096,Gino Corrado,6,0.17647058823529413
22639,113373,Mike Birbiglia,6,0.17647058823529413
28430,59238,Chris Marquette,6,0.17647058823529413
12784,1186840,Sterling Jerins,6,0.17647058823529413
23463,102742,Patrick Sabongui,6,0.17647058823529413
33663,18472,Kevin Corrigan,6,0.17647058823529413
35568,10210,Daniel Kash,6,0.17647058823529413
28890,56857,Peter Facinelli,6,0.17647058823529413
37952,2022,Catherine Hicks,6,0.17647058823529413
